Broker,Exchange,OrderType,Quarter,Rebate,MarketCenter,MktShare,Rebate_Dummy,Obs_id
AXA,NASDAQ,Other,2017Q3,0.0,UBSS,0.0388,0,AXA-UBSS-NASDAQ-Other
AXA,NASDAQ,Other,2017Q3,0.0,VRTU,0.1057,0,AXA-VRTU-NASDAQ-Other
AXA,NASDAQ,Total,2014Q1,0.0,ATDF,0.1846,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2014Q1,0.0,CDRG,0.2996,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q1,0.0,FBCO,0.0912,0,AXA-FBCO-NASDAQ-Total
AXA,NASDAQ,Total,2014Q1,0.0,G1ES,0.0578,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2014Q1,0.0,KCG,0.2954,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q2,0.0,ATDF,0.2693,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2014Q2,0.0,CDRG,0.3218,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q2,0.0,FBCO,0.0815,0,AXA-FBCO-NASDAQ-Total
AXA,NASDAQ,Total,2014Q2,0.0,G1ES,0.0601,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2014Q2,0.0,KCG,0.1741,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q3,0.0,ATDF,0.1733,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2014Q3,0.0,CDRG,0.2798,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q3,0.0,FBCO,0.0699,0,AXA-FBCO-NASDAQ-Total
AXA,NASDAQ,Total,2014Q3,0.0,G1ES,0.2014,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2014Q3,0.0,KCG,0.175,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q3,0.0,UBSS,0.0529,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,ATDF,0.1722,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,CDRG,0.2615,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,CFCO,0.0801,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,FBCO,0.0825,0,AXA-FBCO-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,G1ES,0.1593,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,KCG,0.1809,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2014Q4,0.0,UBSS,0.0542,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2015Q1,0.0,ATDF,0.1737,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2015Q1,0.0,CDRG,0.1857,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q1,0.0,CFCO,0.1642,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2015Q1,0.0,G1ES,0.1785,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2015Q1,0.0,KCG,0.1849,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q1,0.0,UBSS,0.055,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2015Q2,0.0,ATDF,0.1478,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2015Q2,0.0,CDRG,0.1656,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q2,0.0,CFCO,0.1766,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2015Q2,0.0,G1ES,0.2059,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2015Q2,0.0,KCG,0.1812,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q2,0.0,UBSS,0.0576,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2015Q3,0.0,ATDF,0.17600000000000002,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2015Q3,0.0,CDRG,0.1776,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q3,0.0,CFCO,0.156,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2015Q3,0.0,G1ES,0.2252,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2015Q3,0.0,KCG,0.1797,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q4,0.0,ATDF,0.1389,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2015Q4,0.0,CDRG,0.1797,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2015Q4,0.0,CFCO,0.2076,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2015Q4,0.0,G1ES,0.2104,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2015Q4,0.0,KCG,0.1685,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2016Q1,0.0,ATDF,0.1336,0,AXA-ATDF-NASDAQ-Total
AXA,NASDAQ,Total,2016Q1,0.0,CDRG,0.2272,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2016Q1,0.0,CFCO,0.1747,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2016Q1,0.0,G1ES,0.1865,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2016Q1,0.0,KCG,0.2019,0,AXA-KCG-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,CDRG,0.1809,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,CFCO,0.179,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,CITI,0.076,0,AXA-CITI-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,G1ES,0.2593,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,SGMA,0.075,0,AXA-SGMA-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,UBSS,0.0422,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2016Q2,0.0,VRTU,0.1784,0,AXA-VRTU-NASDAQ-Total
AXA,NASDAQ,Total,2016Q3,0.0,CDRG,0.1835,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2016Q3,0.0,CFCO,0.1753,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2016Q3,0.0,G1ES,0.302,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2016Q3,0.0,SGMA,0.107,0,AXA-SGMA-NASDAQ-Total
AXA,NASDAQ,Total,2016Q3,0.0,VRTU,0.1751,0,AXA-VRTU-NASDAQ-Total
AXA,NASDAQ,Total,2016Q4,0.0,CDRG,0.1978,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2016Q4,0.0,CFCO,0.1481,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2016Q4,0.0,G1ES,0.2789,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2016Q4,0.0,SGMA,0.127,0,AXA-SGMA-NASDAQ-Total
AXA,NASDAQ,Total,2016Q4,0.0,UBSS,0.0509,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2016Q4,0.0,VRTU,0.1632,0,AXA-VRTU-NASDAQ-Total
AXA,NASDAQ,Total,2017Q1,0.0,CDRG,0.1854,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2017Q1,0.0,CFCO,0.0627,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2017Q1,0.0,G1ES,0.2938,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2017Q1,0.0,SGMA,0.2325,0,AXA-SGMA-NASDAQ-Total
AXA,NASDAQ,Total,2017Q1,0.0,VRTU,0.1636,0,AXA-VRTU-NASDAQ-Total
AXA,NASDAQ,Total,2017Q2,0.0,CDRG,0.2396,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2017Q2,0.0,G1ES,0.255,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2017Q2,0.0,SGMA,0.2668,0,AXA-SGMA-NASDAQ-Total
AXA,NASDAQ,Total,2017Q2,0.0,VRTU,0.1387,0,AXA-VRTU-NASDAQ-Total
AXA,NASDAQ,Total,2017Q3,0.0,CDRG,0.2805,0,AXA-CDRG-NASDAQ-Total
AXA,NASDAQ,Total,2017Q3,0.0,CFCO,0.0437,0,AXA-CFCO-NASDAQ-Total
AXA,NASDAQ,Total,2017Q3,0.0,G1ES,0.2468,0,AXA-G1ES-NASDAQ-Total
AXA,NASDAQ,Total,2017Q3,0.0,SGMA,0.2416,0,AXA-SGMA-NASDAQ-Total
AXA,NASDAQ,Total,2017Q3,0.0,UBSS,0.0436,0,AXA-UBSS-NASDAQ-Total
AXA,NASDAQ,Total,2017Q3,0.0,VRTU,0.1256,0,AXA-VRTU-NASDAQ-Total
AXA,NYSE,Limit,2014Q1,0.0,ATDF,0.3888,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2014Q1,0.0,CDRG,0.1672,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2014Q1,0.0,FBCO,0.05,0,AXA-FBCO-NYSE-Limit
AXA,NYSE,Limit,2014Q1,0.0,G1ES,0.0612,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2014Q1,0.0,KCG,0.19699999999999998,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2014Q1,0.0,UBSS,0.1231,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2014Q2,0.0,ATDF,0.2372,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2014Q2,0.0,CDRG,0.2647,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2014Q2,0.0,FBCO,0.0728,0,AXA-FBCO-NYSE-Limit
AXA,NYSE,Limit,2014Q2,0.0,G1ES,0.0737,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2014Q2,0.0,KCG,0.2278,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2014Q2,0.0,UBSS,0.087,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2014Q3,0.0,ATDF,0.0954,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2014Q3,0.0,CDRG,0.1126,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2014Q3,0.0,FBCO,0.1359,0,AXA-FBCO-NYSE-Limit
AXA,NYSE,Limit,2014Q3,0.0,G1ES,0.1198,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2014Q3,0.0,KCG,0.4356,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2014Q3,0.0,UBSS,0.0852,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2014Q4,0.0,ATDF,0.14300000000000002,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2014Q4,0.0,CDRG,0.1586,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2014Q4,0.0,FBCO,0.1838,0,AXA-FBCO-NYSE-Limit
AXA,NYSE,Limit,2014Q4,0.0,G1ES,0.0803,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2014Q4,0.0,KCG,0.2825,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2014Q4,0.0,UBSS,0.1266,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2015Q1,0.0,ATDF,0.1356,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2015Q1,0.0,CDRG,0.2018,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2015Q1,0.0,G1ES,0.1588,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2015Q1,0.0,KCG,0.2945,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2015Q1,0.0,UBSS,0.1257,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2015Q2,0.0,ATDF,0.0974,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2015Q2,0.0,CDRG,0.2256,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2015Q2,0.0,G1ES,0.135,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2015Q2,0.0,KCG,0.3376,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2015Q2,0.0,UBSS,0.1761,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2015Q3,0.0,ATDF,0.1157,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2015Q3,0.0,CDRG,0.1776,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2015Q3,0.0,G1ES,0.1361,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2015Q3,0.0,KCG,0.3746,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2015Q3,0.0,UBSS,0.1402,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2015Q4,0.0,ATDF,0.0916,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2015Q4,0.0,CDRG,0.1605,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2015Q4,0.0,G1ES,0.1597,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2015Q4,0.0,KCG,0.39,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2015Q4,0.0,UBSS,0.1574,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2016Q1,0.0,ATDF,0.0823,0,AXA-ATDF-NYSE-Limit
AXA,NYSE,Limit,2016Q1,0.0,CDRG,0.2628,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2016Q1,0.0,G1ES,0.0665,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2016Q1,0.0,KCG,0.3935,0,AXA-KCG-NYSE-Limit
AXA,NYSE,Limit,2016Q1,0.0,UBSS,0.14800000000000002,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,CDRG,0.1807,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,CFCO,0.028999999999999998,0,AXA-CFCO-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,CITI,0.0697,0,AXA-CITI-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,G1ES,0.1283,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,SGMA,0.0159,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,UBSS,0.2048,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2016Q2,0.0,VRTU,0.3593,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2016Q3,0.0,CDRG,0.2201,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2016Q3,0.0,G1ES,0.1396,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2016Q3,0.0,UBSS,0.1849,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2016Q3,0.0,VRTU,0.4252,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,CDRG,0.2058,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,G1ES,0.1326,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,UBSS,0.1409,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,VRTU,0.4945,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,CDRG,0.1797,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,G1ES,0.1155,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,SGMA,0.0276,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,UBSS,0.1502,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,VRTU,0.5173,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,CDRG,0.1686,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,G1ES,0.0711,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,SGMA,0.1219,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,UBSS,0.1963,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,VRTU,0.4333,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,CDRG,0.1513,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,G1ES,0.09300000000000001,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,SGMA,0.1191,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,UBSS,0.17,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,VRTU,0.4478,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Market,2014Q1,0.0,ATDF,0.2774,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,CDRG,0.2066,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,FBCO,0.0945,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,G1ES,0.0856,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,KCG,0.1467,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,UBSS,0.1754,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,ATDF,0.231,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,CDRG,0.255,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,FBCO,0.0888,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,G1ES,0.0881,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,KCG,0.1714,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,UBSS,0.1416,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,ATDF,0.1425,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,CDRG,0.2044,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,FBCO,0.151,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,G1ES,0.1428,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,KCG,0.2022,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,UBSS,0.1452,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,ATDF,0.1515,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,CDRG,0.2212,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,FBCO,0.1945,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,G1ES,0.0789,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,KCG,0.1795,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,UBSS,0.1489,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,ATDF,0.1363,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,CDRG,0.2658,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,G1ES,0.1428,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,KCG,0.196,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,UBSS,0.1781,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,ATDF,0.1362,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,CDRG,0.2382,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,G1ES,0.1723,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,KCG,0.2195,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,UBSS,0.1998,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,ATDF,0.1296,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,CDRG,0.293,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,G1ES,0.1666,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,KCG,0.1856,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,UBSS,0.1881,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,ATDF,0.1322,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,CDRG,0.2618,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,G1ES,0.1674,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,KCG,0.2097,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,UBSS,0.1946,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,ATDF,0.0926,0,AXA-ATDF-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,CDRG,0.2666,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,G1ES,0.1015,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,KCG,0.2957,0,AXA-KCG-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,UBSS,0.2154,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,CDRG,0.2596,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,CFCO,0.0169,0,AXA-CFCO-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,CITI,0.0578,0,AXA-CITI-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,G1ES,0.1938,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,SGMA,0.0193,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,UBSS,0.2229,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,VRTU,0.2259,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,CDRG,0.2715,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,G1ES,0.1948,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,UBSS,0.2238,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,VRTU,0.2539,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,CDRG,0.2944,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,G1ES,0.192,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,UBSS,0.2306,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,VRTU,0.2031,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,CDRG,0.2812,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,G1ES,0.2034,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,SGMA,0.0678,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,UBSS,0.2087,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,VRTU,0.2145,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,CDRG,0.2658,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,G1ES,0.1289,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,SGMA,0.1499,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,UBSS,0.228,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,VRTU,0.2018,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,CDRG,0.2794,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,G1ES,0.1369,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,SGMA,0.1565,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,UBSS,0.2035,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,VRTU,0.1971,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Other,2014Q1,0.0,ATDF,0.2392,0,AXA-ATDF-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,CDRG,0.2605,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,FBCO,0.0937,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,G1ES,0.0907,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,KCG,0.1588,0,AXA-KCG-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,UBSS,0.14400000000000002,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,ATDF,0.2308,0,AXA-ATDF-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,CDRG,0.2644,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,FBCO,0.0742,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,G1ES,0.1041,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,KCG,0.1625,0,AXA-KCG-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,UBSS,0.1374,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,ATDF,0.1318,0,AXA-ATDF-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,CDRG,0.2326,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,FBCO,0.1477,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,G1ES,0.1389,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,KCG,0.2085,0,AXA-KCG-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,UBSS,0.1245,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,ATDF,0.1182,0,AXA-ATDF-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,CDRG,0.2459,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,FBCO,0.1961,0,AXA-FBCO-NYSE-Other
